entrez	log2FoldChange
64241	0.703696712833534
402287	0.70387227797763
730232	0.703906333989666
117246	0.70412434430794
26007	0.70442396703043
164127	0.704629715200584
101929581	0.705010566658773
2021	0.70523322661302
100128664	0.705253487576668
58500	0.705307597320619
50832	0.705406952952925
11240	0.705499143014644
6336	0.705877511306492
100996295	0.705882494546427
101927221	0.705931510116603
91683	0.706038527495389
116444	0.706353237079269
27006	0.706509051904193
5148	0.706731484584249
730061	0.706821284983693
728088	0.706826013298437
1364	0.707033894375217
4636	0.707123818537413
6084	0.70763127939912
582	0.707728247675805
55449	0.707878369694917
340385	0.707982753524828
10820	0.70806745108135
138429	0.708088931299324
119032	0.708324286744323
100289489	0.708715913098392
474344	0.709124459560845
644540	0.709338894993606
5705	0.709425595324681
6284	0.709445211532519
3578	0.709921330584948
84073	0.709963953922634
389976	0.710063592717949
106479323	0.710239786095044
29997	0.71040552113308
1852	0.710410640951002
166785	0.710766468416522
26982	0.710791207625396
100130562	0.710841307959199
10899	0.710872256301918
124817	0.711307500979087
7421	0.711326646697589
100127893	0.71146066558504
117283	0.711702380908214
90353	0.711786305107993
441864	0.712210704542682
100271323	0.712423694110076
9480	0.712473617574442
6232	0.712751170336599
9692	0.712809384717266
85290	0.712971724614262
10481	0.713431776030478
23742	0.713509385154978
140719	0.714285604889001
10243	0.714373972932434
256646	0.714619787080854
111644132	0.714922669428392
4608	0.715184060809718
643550	0.71519920662591
641922	0.715214636912707
54048	0.715350357290677
3295	0.715423214905191
55905	0.715787879137971
106478942	0.715964006170093
126205	0.716039914066872
9135	0.716261324001622
552889	0.716468667499279
89838	0.716486338196558
26869	0.716570975622486
729909	0.716584097656086
100421681	0.716681958336894
401525	0.716693422754451
100287887	0.716703903225657
100873512	0.71685255959252
56474	0.71723872181076
50626	0.717381055650106
107985730	0.71762330804459
100312828	0.71799966433397
100421506	0.71829188497073
81392	0.718399429074019
401825	0.718943053791307
3707	0.71920219759338
113230	0.719281013513742
100507058	0.719494553431913
23654	0.719833558857694
55250	0.719887841523068
55061	0.720024902080403
3305	0.720030386457814
345430	0.720041014235916
54429	0.720086914365764
79767	0.7204995132877
600	0.720515825978321
284085	0.720533606351846
260425	0.720546748949156
2885	0.720851757893767
284312	0.720907936033585
100505811	0.721522780588487
79676	0.722156557479915
25992	0.722364160307469
317648	0.722806510315127
23107	0.722973409215379
63910	0.723182589842922
81870	0.723190864012948
6576	0.723291688422384
57403	0.723315243672648
124454	0.723422904584854
598	0.723536507603523
389672	0.72354482654816
130916	0.723662936443814
284339	0.723674365988316
26233	0.723736586727312
101928185	0.723772849210831
107075232	0.723915052334091
101060195	0.724087496037605
8675	0.724109597009163
100874178	0.724140537095343
106480537	0.724246894492668
5296	0.724388253482484
374403	0.724477569531501
400709	0.724675578256514
9960	0.724739453724171
29882	0.724996706974772
55558	0.725010024910482
146053	0.725067313508482
51005	0.725229173938017
148223	0.725292019539058
92558	0.725344100722678
9743	0.725755521707982
100130579	0.725764352713003
339505	0.725884614399694
9556	0.72595271558457
51282	0.726014210971592
100271481	0.726204683778132
107075249	0.726664083645749
254552	0.72684976598665
100131161	0.726958741425872
402682	0.727028970529494
8738	0.727090120148995
2558	0.727265312005411
677800	0.727314525476761
10579	0.727411156552422
100422247	0.727567774788252
100130980	0.727587873095644
5889	0.727632114342354
107075295	0.727652856379126
11187	0.727673327859743
93164	0.727783807622937
100873757	0.727870542243075
150291	0.728117332619516
10090	0.728559264313018
3059	0.728589388599943
100271006	0.728686294977595
107133486	0.728803721127418
100421756	0.728845326092801
80232	0.729026317327809
22928	0.72929127720252
4069	0.729515690118437
83648	0.729993583867929
6319	0.729994908430297
109729178	0.730168353628718
170394	0.730446293658518
345051	0.730511055716483
23426	0.730525753474602
448990	0.730890594614776
25801	0.730905988079686
117245	0.730936520722058
514	0.730942177228078
283902	0.73099123075865
54512	0.731144364156908
3164	0.731378238231149
353332	0.731520268833728
145553	0.731552115893532
51430	0.731798371624627
140432	0.731998494782399
100873500	0.732052986197873
728323	0.732285069547736
84269	0.732492454616183
619565	0.732735977589949
22901	0.732744323097859
10614	0.732987087854692
79991	0.733166544314692
79057	0.733222634397961
57649	0.733297925872023
5819	0.73331789654494
4654	0.733810158865991
23308	0.733836644000532
27352	0.733845970488058
100874295	0.733869328656785
79629	0.733962639189361
100506599	0.734031228492069
100129926	0.734372082361158
51617	0.734494612391399
100508631	0.73460804256377
80072	0.734686319562138
27433	0.734899290461995
100861523	0.735149153430546
8861	0.735270950446692
55336	0.735346750511406
91749	0.735407305809697
102477328	0.7355828975569
10370	0.735650684790983
100130549	0.735816588040601
29085	0.735856586164429
440027	0.73588002376481
106481034	0.736049631944175
196394	0.736224284946596
520	0.736273604879143
58190	0.736463638603303
728962	0.736463913409936
750	0.736810400738162
105371423	0.736844468842185
7483	0.736858311812899
346116	0.736860280618324
475	0.737177881393568
8798	0.73733792635716
388532	0.737406381893019
100302223	0.737542181561173
644896	0.738007303480685
93624	0.738138189361518
6834	0.738346596119399
100874274	0.738395316315091
56674	0.738463657476804
28385	0.738494558547304
106480418	0.738568967041674
106480371	0.73866231259668
9894	0.738746720278921
147685	0.738806083171784
29082	0.738850933609326
113263	0.739005872354427
390259	0.739139608571446
106479562	0.739164993518504
390215	0.739279232997033
100130523	0.739779955464264
91862	0.739813959663517
23288	0.740206222780328
101937451	0.740251663915307
135932	0.740307634724595
1518	0.74040211833212
100132166	0.74041929111532
114984	0.740549940436122
64112	0.740744702987311
102725105	0.740761840564862
6512	0.74100397464037
654427	0.741145734799395
116154	0.741240552887239
93100	0.741700792761363
162989	0.741748023997393
134111	0.741929390784682
150568	0.742006509216963
102723626	0.742102652893374
64841	0.742156284562245
3851	0.742215778874279
9496	0.742223654516688
126826	0.742240717544308
51067	0.742280580176569
106480345	0.742386548124755
79957	0.742472696380315
392516	0.742552223731734
344148	0.74261814365457
1789	0.742658895648453
1936	0.742663777417013
146691	0.742958998883183
85457	0.743058243318487
100420975	0.743203538807228
55809	0.743575848067215
23679	0.743596172104553
29070	0.743644842163249
2231	0.743714721614346
643479	0.743919006735532
58512	0.744440968092974
84975	0.744913922716669
100271476	0.745227576479827
202020	0.745570604881282
553103	0.745620872969268
284800	0.745781805141824
102723513	0.745863104362655
6189	0.745896980360539
338811	0.74590070184954
133482	0.745916456533242
100131469	0.746024741009695
55231	0.74619391508463
54112	0.746399001389604
6750	0.746485871530197
1773	0.746529414374628
441957	0.746741466115662
255512	0.746786783004021
29803	0.74704330791564
106480461	0.747093535774865
28420	0.747102294356453
23328	0.747179766512299
22971	0.747314554412876
140735	0.747333984109763
9638	0.747496860958295
5092	0.747821606752789
363	0.747877207202747
23705	0.748189064896935
51115	0.748218304940656
100286844	0.748410335701689
258010	0.748500326878916
100131434	0.748808853537112
57210	0.748850214663877
3603	0.748852825958057
83543	0.748874295336404
57348	0.748936592711431
50487	0.749203602353414
644079	0.749324348747916
285692	0.749418779060035
106479030	0.749536612671153
100418754	0.749834617421489
100421072	0.749950823571379
149986	0.750066444141855
105371809	0.750155224126948
1337	0.750310608469048
100418728	0.751282616618206
101927796	0.751559123863209
1179	0.751561896240847
51117	0.751636292959146
53373	0.751743727340236
3705	0.751944325970978
29903	0.752544951810756
28690	0.753015844150662
84326	0.753756931777982
55780	0.753798361383446
79034	0.754058144043665
403305	0.754462965224791
105374694	0.75447892583129
285382	0.754639523456865
51252	0.754643943194913
27129	0.754770742606059
109729127	0.754792598429122
126306	0.754933908216243
100874434	0.754969527625362
8187	0.754969854345983
445329	0.755024181050086
133083	0.755151427010562
28643	0.755394448327926
100420178	0.755499478523331
100381215	0.755747615430891
100271495	0.755841703937105
92162	0.755906010219449
26284	0.756325546436587
376267	0.756359823904756
100505881	0.756437506230076
101928569	0.756530179465497
5441	0.756708194121892
23378	0.75674983333437
643988	0.756834119630197
100132924	0.757088956693241
106479420	0.757378464448253
23041	0.757419267085874
51350	0.757697678219619
107133513	0.757945621408918
28893	0.758277566938424
2972	0.758422239339689
101928483	0.758436459368032
521	0.758493911578023
27244	0.758820370729428
653427	0.758953147246468
389813	0.759016110423826
3991	0.759027282014434
417	0.759138018189434
642413	0.759217675967999
5967	0.75933136048044
100271373	0.759966055628497
107075185	0.760116067096528
389634	0.760408285784097
23067	0.760409352477137
1101	0.760746645984137
100420926	0.760794499626093
390131	0.760905312091773
729468	0.760992351641857
7339	0.76133053251917
7553	0.761429131783005
26865	0.762486091185451
3728	0.762544387701691
54332	0.762778268059723
242	0.762935306605205
2081	0.762983777969409
3116	0.763284959319477
642879	0.76362068054885
11155	0.763691156940841
100422374	0.763718097651494
9711	0.763827583502505
210	0.764123992083555
400238	0.764171393896017
326625	0.764173362563462
100874477	0.764310566686126
84187	0.764579278332257
282679	0.764603860295942
8509	0.764703022110752
6543	0.764912368572625
100422452	0.764966835546788
22864	0.765045178712365
84620	0.76512280548161
1026	0.76519304429155
107986732	0.765267391146245
3572	0.765583561470144
9026	0.765615022240388
10758	0.765975525359506
100271874	0.766004608485312
100462790	0.766021668593083
85453	0.766027824688124
83550	0.766405173256352
730861	0.766412885540317
5583	0.766472319829742
100271583	0.766560152412014
150209	0.766716826527964
55554	0.766964336254174
65993	0.76746689671755
213	0.767516707209772
283116	0.767681305553811
107075149	0.767732797266585
23423	0.76781932702514
106479287	0.76793243207918
100505869	0.767994236307471
29108	0.76800934677155
646409	0.768009541209054
132864	0.768071630847854
100873753	0.768236171358262
406994	0.768425283034385
286128	0.768610132498882
100131691	0.768862156897982
727970	0.768876998825606
10693	0.768885067454861
114134	0.768905646452563
55647	0.768975338719055
123169	0.76900273686374
89894	0.769104133337658
54855	0.769114642551244
106480868	0.769146143063694
5204	0.769282825352821
100500904	0.769311566345359
100420650	0.769315952325501
5800	0.769467793024778
100873251	0.769685441793459
404744	0.769869468350724
130888	0.769922440338026
644202	0.770071015869257
645528	0.770166089179857
3625	0.770200575272416
84443	0.770484957109056
375295	0.770656517595095
147468	0.770668684157251
388255	0.770668684157251
11257	0.771226492373156
1262	0.771298928722537
80726	0.771574858578182
79412	0.77175448168758
9766	0.772082270743639
100128627	0.772181148993696
10585	0.772288074539565
2266	0.772313690998374
28957	0.772450030031307
9620	0.773181137073997
338707	0.773464239430339
197335	0.773589026727778
84305	0.773908876981044
106479192	0.773918850586138
92595	0.774123850968246
51027	0.774454277952367
442319	0.77474440550294
84934	0.774789890425788
728097	0.774831227292378
106480336	0.774889327645168
10567	0.774906366310551
101929753	0.775097699686525
106481717	0.775120892206073
105371830	0.775142472968703
100506668	0.775152665048717
10237	0.775316613195281
342510	0.775550083662191
100128410	0.775674282282193
111082991	0.775791799461561
6199	0.775836114034034
344758	0.775949541366026
26783	0.776038977607247
106480242	0.776049801516471
54463	0.776195762845288
728700	0.776273870724462
55367	0.776383777882384
101928656	0.776577599332047
23116	0.776578216120642
84749	0.776666645133171
23475	0.776670672760315
646486	0.776720365601722
936	0.776758060891749
25977	0.776985610361817
3538	0.777020373295249
100421114	0.777036599029421
1441	0.777115147481536
100874414	0.777375579042711
283576	0.777473638514974
100873861	0.777682282697729
7480	0.777926886843185
6424	0.777944496706831
55191	0.77807183927138
55924	0.778135616601278
153364	0.778178265200434
100419895	0.778338079394207
81617	0.778542503609312
9922	0.778923804756938
3299	0.778956421132415
55128	0.77936568942733
126074	0.779518657074367
89958	0.77965720835294
100270790	0.779776639268533
26063	0.779904431719214
804	0.779905625003898
55311	0.779911584002951
26648	0.780132117530785
10975	0.780201100193442
106481837	0.780265969997923
65263	0.780601305441708
644	0.780637444751012
340749	0.781321082415193
439954	0.781340484384019
100132036	0.781429580929302
101928345	0.78163476468148
114879	0.782066206687397
101929589	0.782308191948498
60488	0.782520664639373
90141	0.782529941264819
403263	0.782659372220942
106480358	0.782676219553184
24148	0.782984373722092
7786	0.783152332551905
100874337	0.783560796910164
401744	0.78358045062468
100506655	0.783700301304079
64850	0.783713888340158
158584	0.783845315649499
2029	0.784013731523317
100885800	0.784688395284906
613037	0.784734284463146
22882	0.784918574158783
643766	0.784954613609976
733	0.785053808194435
9110	0.78537304423926
101929387	0.785711257607987
100862728	0.785792675830336
111082963	0.786282967855508
3523	0.78630445010667
197358	0.786476586711689
5047	0.786589697821619
105369841	0.786835737547259
200035	0.786970078433314
106480328	0.787049798514235
114796	0.787464526719955
100874018	0.787480978045262
101927547	0.787506755435002
10233	0.787622254737932
101290500	0.787746293141929
23074	0.787795844904275
7163	0.787798405718797
121129	0.787852113702521
100873401	0.788118501235261
23521	0.788331146711484
102724928	0.788354300063793
693155	0.788367390788079
1584	0.788404252941219
9924	0.78849034990298
387601	0.788573343581884
3223	0.788705061994301
100874506	0.788717027740194
80324	0.788796241292548
84867	0.788811512480559
391256	0.789102484419604
646956	0.78998892049576
55331	0.790408122614849
647024	0.790472350127514
345062	0.790597269667738
386627	0.79072036868238
66	0.790964790196759
100873347	0.790964790196759
106479025	0.79105530254467
106479208	0.791096363194523
732253	0.791386675636271
8645	0.791455451224322
56946	0.79150252981438
100132201	0.79152477218354
254783	0.791528642106304
319143	0.791535775123606
150678	0.7920039422261
197258	0.792004565796004
29116	0.792454866523007
106479777	0.792666994001224
100271400	0.794315881910139
100847051	0.794316066982921
100500811	0.794384843546545
6755	0.794418184910874
374291	0.794725686034908
83714	0.79494568104581
23133	0.794995442741002
645571	0.795480618356031
2204	0.795760698370177
5002	0.795842580730432
7143	0.796145916580757
692149	0.796389111374118
106481020	0.796429177807776
641380	0.796432749088301
100128889	0.796453548775051
11043	0.796646867502963
100135063	0.796786048755999
442415	0.797111504052651
105372444	0.797115879070344
54923	0.797143724736291
81116	0.797252126184557
338817	0.797391215068339
644974	0.797510541347932
112935969	0.797570791916273
285679	0.797606010158886
653390	0.797720280512802
205147	0.797817739801296
54187	0.79803135291574
100271567	0.798345760119173
60436	0.798483062135702
728276	0.798556804291148
51101	0.798618940752552
643224	0.799024367292842
2041	0.799067002658764
3938	0.799139922344852
100507261	0.799362171553256
106479279	0.799392056506294
114786	0.799561885548366
100874013	0.799811854850506
138804	0.799830487205251
390729	0.799967535126617
120227	0.800300782528404
54903	0.800308659610013
101927587	0.800337246838683
5639	0.800729829411739
284123	0.801228897739934
390028	0.801506748278345
605	0.80166502080012
286495	0.801760154337593
26039	0.80180870838465
101928147	0.80225352297439
100551499	0.802270238230246
644138	0.802519819578836
121906	0.80278158061757
944	0.803009376990986
100144494	0.803132491850647
2671	0.803166988679598
106481758	0.803174150772086
100288337	0.803191927848829
106481139	0.803205038288089
100421729	0.803437747421795
106456574	0.803621737144712
440925	0.80370047843886
100310841	0.803754976519071
23247	0.803798785389791
10415	0.804012453269219
28316	0.804082760828561
387640	0.804187164938004
5191	0.804197827182063
653758	0.804485017784781
106480207	0.804710669683148
3098	0.804812437552352
7495	0.805048819202702
55841	0.80507104849216
199223	0.805260675891942
121498	0.805379443163047
100271168	0.805381967893531
5081	0.805434916273936
374470	0.805702614776612
117166	0.805835874866286
80164	0.805843919526666
139135	0.805874761664668
106480268	0.805876243898076
118487	0.806007114133846
100272228	0.806054907936418
54436	0.80610965969081
100271160	0.806341483374726
27076	0.806371864058271
727951	0.806382472889595
219743	0.806493980832472
147965	0.806529311168976
646759	0.806633482090642
105372799	0.806633482090642
2977	0.806777635078853
101929602	0.806919056772632
283693	0.807278777833326
392285	0.80742493697547
100128420	0.807547332897421
727909	0.807585959292697
90007	0.807874998724555
9897	0.807934138472175
79144	0.807970614578693
106480498	0.808209251697789
100271616	0.808285429039537
440131	0.808316102381879
85293	0.808360553985779
100380272	0.808420742555299
100128254	0.808505858967914
5354	0.808515763769695
388341	0.808575546475834
344191	0.80873940743688
121340	0.808877501339498
9618	0.808949626526919
4037	0.808999277650894
100996876	0.809092392368977
677784	0.809094203372379
198437	0.809290829822104
9531	0.809433945062765
10298	0.809464545960981
100874314	0.809603524174358
106479151	0.809725889856303
100124539	0.809740283903795
100873848	0.809754385593996
100127905	0.809770753688615
729196	0.80979643746825
349842	0.809829687908359
646024	0.809832674227654
339822	0.809981383885506
28991	0.810022184891691
100873430	0.810114850587564
106481760	0.81014581314474
340970	0.810152232831424
403271	0.810159498605203
106481158	0.810170461610002
81114	0.810170530129288
106480283	0.810170530129288
100874327	0.810170530129289
100420389	0.810170819452467
106481309	0.810170819452467
392552	0.810170819452467
105373962	0.810170819452467
646898	0.810170819452467
101927285	0.810170819452467
151963	0.810873320805365
6302	0.811188243090761
203062	0.811198547603868
84435	0.81129006851468
23303	0.81129337392422
4796	0.81152764563255
246	0.811576847069343
204777	0.811971910437871
4194	0.812074414576394
101410538	0.812432807426773
84787	0.812474582057702
51475	0.812506288432056
100128771	0.812559209391245
285407	0.812723052014787
54502	0.812786718608973
8775	0.813128928840702
8759	0.813202572693522
100129692	0.813359453828031
145788	0.813418104320629
1153	0.813754989605764
84905	0.8137671880553
590	0.813869571318262
55107	0.814208233048819
100271298	0.814225434996104
3396	0.814234574688565
106479368	0.814371657416992
643376	0.814397058949874
100381178	0.81443050423418
60386	0.814591921828931
642280	0.814682026687808
353164	0.814816784991798
442673	0.814837585314795
100312827	0.815216868913307
50861	0.815530597107855
26576	0.815927971626413
79962	0.81603821961221
648630	0.816076848060504
51065	0.816100396764396
283377	0.816264363265815
128609	0.816714431552553
4598	0.816783419016573
151473	0.817166944858072
388569	0.817360386400041
6023	0.817814226641423
3177	0.817819680115046
2016	0.817830334468775
84733	0.818331274240799
132724	0.818892093702958
100128098	0.818938389699858
100873954	0.819002583803342
100289184	0.819043192635093
106479150	0.819080552945373
22986	0.819352314798558
106479140	0.819371648625402
401393	0.819554261353316
1877	0.819598345382552
8564	0.819760609871437
497661	0.819870154143042
100422711	0.819898601017527
57692	0.819943503636072
55200	0.82028812502083
285419	0.820369925407343
100873748	0.820377097912778
730051	0.820637465132327
100128618	0.821326055536735
763	0.82134566385652
101927003	0.821713734282859
63970	0.821944882495873
343173	0.822034259887302
100421353	0.822605209616253
10101	0.823059665728576
25898	0.823410534245057
54474	0.823468731925088
3785	0.823607125944506
101927980	0.823908729866467
57407	0.823949903651958
9725	0.824214980010239
353189	0.824528694299909
26103	0.82455164512182
401409	0.824677019617766
51160	0.825199997373143
106478910	0.825482443403757
152065	0.825532606390449
126820	0.825642841834958
10608	0.825708928811491
102524628	0.825850745326725
100128961	0.826025284411223
106478974	0.826050823904916
644660	0.826103996838141
1027	0.826119639915941
728741	0.827018081460787
196872	0.827306773970176
27179	0.827480332550907
54897	0.827754210100199
3424	0.828109827983581
109286553	0.828135660305536
81889	0.828309134486823
64072	0.828540545990058
100506681	0.828578593990455
391104	0.828635459427681
100131934	0.828807918895907
55181	0.829186597316398
79813	0.82933791435654
728255	0.829484267495936
100505540	0.829505210586753
100129696	0.82950991107368
90987	0.829625602104295
25989	0.829974262851597
692205	0.830011254286969
23037	0.830149499263029
54466	0.830981250261351
107075315	0.831121684426621
11212	0.831163473827
8748	0.831223781206403
137682	0.83135517622162
79442	0.832529977967944
131408	0.832562477993021
101927821	0.832813331385241
81571	0.832818675383187
100422343	0.832921341646957
152189	0.834173769004275
106480491	0.834422440834276
133491	0.834600515184686
23053	0.834832531261045
222662	0.834887552513254
9668	0.834949213082048
154664	0.835289123249545
326325	0.835484769747521
285489	0.835655852685385
222701	0.835783826582079
102723818	0.835804040689145
22970	0.835871702007805
102724571	0.836424165380559
642236	0.836549031426381
284207	0.836696895388714
646625	0.836998629170542
107075143	0.837965405192985
116729	0.838274505670136
131572	0.838425360816647
81858	0.838659033313286
406984	0.839332749045312
80298	0.839450115347042
100132159	0.839674165606235
128611	0.839725652704758
106479415	0.840100911086145
106481089	0.840109614452055
341152	0.840110900036584
106479027	0.840462449789755
106479504	0.840482753242247
105374149	0.840546272056271
91369	0.840557238867088
150590	0.840584363858792
100130029	0.8413455431903
728635	0.841517151496006
22844	0.841941232702153
8483	0.841996298529703
4193	0.842256925120544
55640	0.842300903653159
100128617	0.842789320723779
23493	0.843120015765038
3227	0.84326178178598
100170229	0.843442725925015
167826	0.843847260832121
8405	0.843898937159669
57622	0.843958761368731
23626	0.844102081529619
1144	0.844150925519487
7512	0.844232728590054
56917	0.844289268313479
144571	0.844469133402681
100130786	0.8445596320046
100127963	0.84479123397272
100128109	0.84487237904496
1528	0.84497756512908
56165	0.844979766153576
339745	0.845167312293124
10876	0.845171195513613
8706	0.845255823182542
340719	0.845271307176733
26260	0.845274033572429
7564	0.845592724832626
729092	0.845680687293718
106479527	0.845698163127347
51290	0.845847627663306
11320	0.845904412403663
2560	0.846172061666011
28992	0.846272195637208
2802	0.846485867469544
442175	0.846656332530125
25840	0.846710744107327
283131	0.846859251530857
758	0.847051836301128
57409	0.847076467217439
1213	0.847109498770604
23612	0.847126734066158
100128061	0.847478878748774
4489	0.847595841931771
140689	0.847929750986805
79443	0.848024562502657
348761	0.848057090826362
100421328	0.848097820101188
28998	0.848286331632963
27113	0.848420241863404
219931	0.848660176290148
388886	0.848754937302647
106481077	0.848808309822679
407002	0.84888407583905
100129591	0.848954937620849
101929680	0.849201194202118
51397	0.849201625000459
128153	0.849469275260619
10560	0.849539532592082
149628	0.850048707068473
79289	0.850606014646227
23176	0.850666964030423
729662	0.850799788136615
7002	0.851255720333524
84701	0.851339851168782
26073	0.851408236287639
100421189	0.851443070237146
51092	0.851622577357208
106479195	0.851706079322677
729156	0.851800465877734
751071	0.852035852965291
388662	0.852496809195375
55048	0.852610854985315
107075138	0.852689758833807
114785	0.852809870510287
154865	0.853287659651658
122945	0.853296130664617
344787	0.853822334168446
57175	0.853842419348682
79977	0.854022925011202
594840	0.854197361775808
4831	0.854249515980839
6756	0.854523125641609
441009	0.85455163745897
100462886	0.854598324647743
3562	0.854724507920422
493911	0.855048894167854
283025	0.855345355421457
29951	0.855573294913291
375567	0.855699951591387
131831	0.855981650452209
3508	0.856101151969617
9885	0.856102352115438
100113393	0.856192165339991
6920	0.856204019022392
106481124	0.856640232905356
55545	0.857090518814885
100420293	0.857104299383222
4985	0.857278772932968
374659	0.857748320667671
105375355	0.857938476101934
105369948	0.858466936823234
100505676	0.858564611567046
5370	0.858614525984857
101928887	0.858959086413496
100873518	0.858979949335453
375611	0.859040828679853
344	0.859215297493531
285966	0.859398351262003
6799	0.859609897513364
124402	0.859717594341181
146542	0.859850143107268
391655	0.860214343245054
101926903	0.860405886115774
57524	0.861174333582789
55657	0.861359260876526
125893	0.861721179028715
7080	0.861848768687117
283652	0.862019483897708
286411	0.862586671242542
28921	0.862803457904104
4139	0.862834013575183
51341	0.86285954872084
259217	0.862998508953883
54044	0.863238061061952
23522	0.863264802765366
106660616	0.86346475713323
53840	0.863733414135808
114794	0.863777108577402
3570	0.863812752488784
517	0.863839338176335
391584	0.863856947080515
79139	0.8638936980025
117157	0.863933862265711
2488	0.864019577599378
145741	0.864149342436696
91	0.864253983460998
503538	0.864513216962341
8799	0.864588765828693
3554	0.864639718301053
440699	0.864830857764823
101927416	0.864838950269837
389812	0.86488647663031
23457	0.864890520208347
348807	0.864987745744249
10125	0.865049567469308
92359	0.86510359913605
106479514	0.865257334791685
440456	0.865460037149708
64096	0.865524752131354
55663	0.865647380877561
85446	0.865874628804052
101929069	0.86646198413132
106481806	0.866495337917044
440350	0.866618497932002
104326051	0.866647237406485
106479342	0.866807138333194
391168	0.866954767027602
105373615	0.86699939412818
1135	0.867658939230075
646392	0.867687476323711
84914	0.867715585515025
101928812	0.867874232483596
107075217	0.867922616167954
643870	0.868060475515028
644627	0.868061762196161
402644	0.868109128170065
645220	0.868203494166405
643232	0.8682480566892
390418	0.868417791481242
106480925	0.868640634635043
10178	0.868821529704023
3742	0.869029838248773
10765	0.869660083123086
3617	0.869690739454227
494541	0.869997284381148
57732	0.870133133805436
57007	0.87023091273459
653149	0.870466514302967
100271375	0.870627214283221
414768	0.870682373658669
399827	0.870693577894689
441775	0.870920458260931
284086	0.870973880574114
105373536	0.871076492381913
23761	0.871181222147746
92960	0.87125978783606
55289	0.872240817008095
8535	0.872318488325295
339	0.872350267475369
9054	0.872421350543213
390211	0.872882241282869
55592	0.872897555506804
121270	0.872927601510382
122748	0.873092290021956
100271437	0.873113427465365
3927	0.873138665738196
84106	0.87315062029265
285641	0.873201295135183
106660619	0.873513044461897
100270983	0.873771856745646
111082980	0.873772202390972
100271114	0.87377620896626
79603	0.873834006419511
7441	0.873841943033161
9378	0.873982413739318
987	0.874022159908379
606293	0.87418607498241
56948	0.87470812076839
84812	0.874807154182946
92340	0.874811383300001
27086	0.874813200825436
100874096	0.875010706352743
100127908	0.875031141817366
56660	0.87508820853084
4617	0.875344339549322
57666	0.875481936449815
106480199	0.876340605148868
642892	0.876558742687771
643739	0.876567254710442
128434	0.876587752710078
219293	0.876618942887076
100130631	0.877133599349927
282966	0.877394649507878
23412	0.877607261491681
162540	0.878109523574842
644511	0.878250017737438
728887	0.878370255910418
283332	0.878549554351579
90835	0.87856648588318
284232	0.878628578070886
4504	0.878725423559924
106480708	0.878820965924388
54043	0.879016200215931
106614088	0.879161406579284
374618	0.879845868242385
100420047	0.879863135645455
81383	0.880246861372495
144577	0.880291164969377
54994	0.880547867324989
79943	0.880683420020695
28466	0.880699423388655
23094	0.880731356418799
9037	0.880791338814223
51438	0.880851401931031
728732	0.880929005002611
100129561	0.88104847988653
122867	0.88111261278175
728294	0.881155985560178
9108	0.881357800464399
105370471	0.881394653493364
390224	0.881755179262516
285704	0.882018940907109
27343	0.882111093659764
7122	0.882200479547078
55552	0.88257315819938
10102	0.88257498350572
4182	0.882641586118018
693206	0.882914352335589
107075165	0.882967190857836
100289186	0.883177881288432
1157	0.883308573719731
9506	0.883414250827094
1369	0.883451978320586
1465	0.883714592892285
3222	0.883748272130152
9935	0.883802762955635
29956	0.883847340368
5364	0.883955995451959
253782	0.884154419161896
54753	0.884275157400937
106480107	0.884295587836559
68	0.884757439874182
388561	0.885056104477867
167555	0.88513866395914
206412	0.885502402642767
100271258	0.885573090515337
427	0.886523150487343
338699	0.886557575618601
2166	0.886612639479995
348926	0.886701987445084
619212	0.886994642739691
145216	0.887399211210415
386679	0.887400673259976
375449	0.887561326643345
10833	0.887877723644569
106480260	0.888216583375765
9094	0.888793248755905
100287569	0.889200796915074
4716	0.889207575900007
105371919	0.889309604049601
442211	0.889380816720827
101928989	0.889432685089429
149830	0.889507770596286
402422	0.889510361737516
148523	0.889561614855473
100422686	0.889822621837818
253959	0.890130407810238
100421701	0.890291428578118
3800	0.890559048930817
134391	0.890577914718257
101927292	0.890634136054261
55192	0.89067853961381
101928161	0.891176532113832
6256	0.891333458633778
100874253	0.8913756625643
283507	0.89183660235303
8228	0.891895264622179
84894	0.892064470629754
729392	0.892225254150709
100271568	0.892572845592073
79923	0.892911248377708
256076	0.893074653691702
7499	0.893140934055081
107075135	0.893325840596299
100293516	0.893491589429837
4285	0.89355747139297
100313532	0.893677394804366
106480496	0.893957789152479
100874275	0.894059643191303
326278	0.894115647791683
57669	0.894153100185044
55891	0.894242941865534
284352	0.894499595262988
51643	0.894518163773506
100128181	0.894665346134458
283981	0.894993694271062
4931	0.895036402195326
282809	0.895343983226937
79470	0.896140442945705
401718	0.896317613496522
375307	0.896369383223655
84283	0.896535039260231
6227	0.896584511377306
123904	0.896718615708655
51066	0.896765744866493
6979	0.896942868044011
100873202	0.897050178900945
80778	0.897317810585289
81244	0.897791717605051
401145	0.897960160464525
1053	0.898065294657725
11232	0.898346123488872
55510	0.898605985059572
84519	0.898862926909082
344905	0.899098685102443
64285	0.89916244810195
23314	0.899557155712691
100129269	0.899629884825814
80318	0.89986249280715
100873939	0.900089642329227
51747	0.90014635781615
100128033	0.900499412300362
81579	0.900713916426472
283461	0.900753923178813
84532	0.900924281434035
120071	0.901041763372967
10050	0.901044080719042
28655	0.901117085629056
