"","Name","Description","posRNAaverage","negRNAaverage","RPPA_transform_pos","RPPA_transform_neg"
"542","ENSG00000107736.15","CDH23",1.06583333333333,0.724545454545454,-2.62907836061254,-0.502256745136982
"543","ENSG00000223817.1","CDH23-AS1",0,0,-2.657932606729,-0.510374374449098
"544","ENSG00000122359.13","ANXA11",68.67,72.29,-0.798897972655158,0.299545029904952
"545","ENSG00000231060.1","FARSBP1",0,0,-2.657932606729,-0.510374374449098
"546","ENSG00000227209.1","WARS2P1",0.0547222222222222,0,-2.65645116641496,-0.510374374449098
"547","ENSG00000234931.1","MARK2P15",0.00194444444444444,0.000909090909090909,-2.65787996671784,-0.510364189217841
"548","ENSG00000213449.2","GAPDHP28",0,0,-2.657932606729,-0.510374374449098
"549","ENSG00000232709.1","MARK2P9",0.2525,0.155454545454545,-2.65109692527998,-0.50863269990409
"550","ENSG00000186188.6","FFAR4",0.169722222222222,0.06,-2.65333788575502,-0.509702149186113
"551","ENSG00000213390.6","ARHGAP19",6.24444444444444,8.52,-2.48888297089425,-0.414918387105116
"552","ENSG00000269891.1","ARHGAP19-SLIT1",0.463333333333333,0.928181818181818,-2.64538924407008,-0.499975253335333
"553","ENSG00000155254.8","MARVELD1",8.40638888888889,11.3190909090909,-2.43035479848758,-0.383558060063703
"554","ENSG00000236818.1","ARL5AP2",0.00277777777777778,0,-2.65785740671306,-0.510374374449098
"555","ENSG00000138175.8","ARL3",15.0844444444444,8.79,-2.24956644016449,-0.41189337342168
"556","ENSG00000213061.2","PFN1P11",0.0883333333333333,0.0872727272727273,-2.65554124622208,-0.509396592248392
"557","ENSG00000213277.3","MARCKSL1P1",0.403333333333333,0.332727272727273,-2.6470135644144,-0.506646579808904
"558","ENSG00000213260.3","YWHAZP5",0.703888888888889,0.913636363636364,-2.63887692268962,-0.500138217035451
"559","ENSG00000203497.2","PDCD4-AS1",3.70666666666667,1.63454545454545,-2.55758570545769,-0.492061328648364
"560","ENSG00000043591.4","ADRB1",0.565,0.849090909090909,-2.64263692348665,-0.500861368454724
"561","ENSG00000254636.1","ARMS2",0.0166666666666667,0.0409090909090909,-2.65748140663335,-0.509916039042517
"562","ENSG00000203791.9","METTL10",18.7658333333333,22.3363636363636,-2.14990385903824,-0.260123242455751
"563","ENSG00000213543.2","RARRES2P2",0,0.272727272727273,-2.657932606729,-0.50731880507189
"564","ENSG00000110619.12","CARS",40.0102777777778,49.1854545454545,-1.57477413712358,0.0406873774991345
"565","ENSG00000247473.1","CARS-AS1",0.0455555555555556,0.0436363636363636,-2.65669932646757,-0.509885483348745
"566","ENSG00000167311.9","ART5",0.390833333333333,0.581818181818182,-2.64735196448614,-0.503855826444388
